begin
comment uuid: fcffbc87-223c-481b-93de-da4df9a061a1
lattice 27.1086740000 0.0000000000 0.0000000000
lattice 13.5543360000 23.4768000000 0.0000000000
lattice 13.5543360000 7.8256000000 22.1341400000
atom   16.265212    18.781442   13.280484 Mg  0.0   0.0  0.0001559500  0.0004812950  0.0001564650
atom   16.265212    15.651208   4.426828 Mg  0.0   0.0  0.0002961000  -0.0002988100  0.0000345800
atom   24.397817    7.825604   8.853656 Mg  0.0   0.0  0.0002490350  0.0001837050  0.0000064800
atom   8.132606    4.695351   13.280484 Si  0.0   0.0  -0.0004706750  -0.0002008700  0.0004381400
atom   24.397817    17.216325   8.853656 Si  0.0   0.0  0.0003642500  -0.0002280950  0.0005087550
atom   24.397817    20.346540   4.426828 Si  0.0   0.0  0.0001178000  0.0001939800  -0.0006124999
atom   0.000000    0.000000   0.000000 Al  0.0   0.0  -0.0004977400  -0.0001629200  0.0001106700
atom   2.710875    1.565121   4.426828 Al  0.0   0.0  0.0001365100  -0.0000186700  0.0004952600
atom   5.421731    3.130234   8.853656 Al  0.0   0.0  0.0010999349  0.0001922600  0.0012215549
atom   10.843462    6.260487   17.707312 Al  0.0   0.0  -0.0004875600  -0.0002123900  -0.0017411348
atom   2.710875    4.695351   0.000000 Al  0.0   0.0  -0.0000038600  0.0004768650  0.0005148350
atom   5.421731    6.260487   4.426828 Al  0.0   0.0  0.0004836800  -0.0003072300  -0.0002832050
atom   8.132606    7.825604   8.853656 Al  0.0   0.0  -0.0005343750  -0.0008033099  0.0010308649
atom   10.843462    9.390721   13.280484 Al  0.0   0.0  0.0031789847  -0.0016061349  0.0000615500
atom   13.554337    10.955838   17.707312 Al  0.0   0.0  0.0018832298  -0.0013412399  -0.0030221047
atom   5.421731    9.390721   0.000000 Al  0.0   0.0  0.0001203000  -0.0000188800  0.0001711050
atom   8.132606    10.955838   4.426828 Al  0.0   0.0  -0.0001983950  -0.0001147400  0.0001598300
atom   10.843462    12.520955   8.853656 Al  0.0   0.0  0.0001966850  -0.0005383950  0.0004090900
atom   13.554337    14.086072   13.280484 Al  0.0   0.0  -0.0002706950  -0.0062779944  0.0001444650
atom   16.265212    15.651208   17.707312 Al  0.0   0.0  -0.0000343600  -0.0024111698  0.0026641598
atom   8.132606    14.086072   0.000000 Al  0.0   0.0  -0.0001995800  0.0002194250  -0.0003941650
atom   10.843462    15.651208   4.426828 Al  0.0   0.0  -0.0033981047  0.0001074100  -0.0000377950
atom   13.554337    17.216325   8.853656 Al  0.0   0.0  -0.0034605847  0.0003114450  -0.0004166550
atom   18.976143    20.346540   17.707312 Al  0.0   0.0  0.0018595998  0.0009606649  0.0025310698
atom   10.843462    18.781442   0.000000 Al  0.0   0.0  -0.0003069850  0.0000587700  -0.0001709450
atom   13.554337    20.346540   4.426828 Al  0.0   0.0  -0.0014660199  0.0028617697  -0.0002219550
atom   16.265212    21.911600   8.853656 Al  0.0   0.0  -0.0000035300  0.0025980498  -0.0024937548
atom   18.976143    23.476849   13.280484 Al  0.0   0.0  0.0027127098  0.0041420946  -0.0001886450
atom   21.686886    25.041909   17.707312 Al  0.0   0.0  -0.0000344000  0.0011063049  -0.0011150599
atom   5.421731    0.000000   0.000000 Al  0.0   0.0  0.0007633449  -0.0001081150  0.0004988150
atom   8.132606    1.565121   4.426828 Al  0.0   0.0  0.0007678499  -0.0009550249  -0.0000232450
atom   10.843462    3.130234   8.853656 Al  0.0   0.0  -0.0008479099  -0.0003959900  0.0003697300
atom   13.554337    4.695351   13.280484 Al  0.0   0.0  0.0002055900  0.0035290897  0.0000163350
atom   16.265212    6.260487   17.707312 Al  0.0   0.0  -0.0000589800  0.0022087648  -0.0030390547
atom   8.132606    4.695351   0.000000 Al  0.0   0.0  -0.0002502600  -0.0002544850  -0.0002967800
atom   10.843462    6.260487   4.426828 Al  0.0   0.0  0.0002157900  0.0001407950  0.0004196850
atom   13.554337    7.825604   8.853656 Al  0.0   0.0  0.0015871599  0.0008432999  0.0036837897
atom   18.976143    10.955838   17.707312 Al  0.0   0.0  -0.0017809398  -0.0013365299  -0.0031450897
atom   10.843462    9.390721   0.000000 Al  0.0   0.0  0.0001279500  -0.0003500300  -0.0000354200
atom   13.554337    10.955838   4.426828 Al  0.0   0.0  -0.0019890348  -0.0027107248  -0.0005138900
atom   16.265212    12.520955   8.853656 Al  0.0   0.0  -0.0001960750  -0.0042871496  0.0053803195
atom   18.976143    14.086072   13.280484 Al  0.0   0.0  0.0005205500  -0.0060204495  -0.0000057800
atom   21.686886    15.651208   17.707312 Al  0.0   0.0  0.0003650650  0.0004796350  0.0004376650
atom   13.554337    14.086072   0.000000 Al  0.0   0.0  -0.0016062849  -0.0008183799  -0.0027289998
atom   18.976143    17.216325   8.853656 Al  0.0   0.0  0.0056381045  0.0005498900  -0.0006171499
atom   21.686886    18.781442   13.280484 Al  0.0   0.0  0.0036896047  -0.0007987099  -0.0011307099
atom   24.397817    20.346540   17.707312 Al  0.0   0.0  0.0001550150  -0.0001548800  0.0000295200
atom   16.265212    18.781442   0.000000 Al  0.0   0.0  0.0000220450  0.0021276848  -0.0031357647
atom   18.976143    20.346540   4.426828 Al  0.0   0.0  0.0034913997  0.0027174098  0.0001981100
atom   21.686886    21.911600   8.853656 Al  0.0   0.0  0.0018698898  -0.0012747899  -0.0010541999
atom   24.397817    23.476849   13.280484 Al  0.0   0.0  -0.0003850200  0.0011919599  -0.0004600450
atom   27.108749    25.041909   17.707312 Al  0.0   0.0  -0.0008726949  -0.0000931300  -0.0000850550
atom   10.843462    0.000000   0.000000 Al  0.0   0.0  0.0000984600  -0.0011638949  0.0016702098
atom   13.554337    1.565121   4.426828 Al  0.0   0.0  -0.0009213349  -0.0011227999  0.0000863200
atom   16.265212    3.130234   8.853656 Al  0.0   0.0  -0.0002100800  -0.0000164500  0.0004304600
atom   18.976143    4.695351   13.280484 Al  0.0   0.0  -0.0021834448  0.0029593147  0.0003021150
atom   21.686886    6.260487   17.707312 Al  0.0   0.0  -0.0004274150  0.0000442350  -0.0001971450
atom   13.554337    4.695351   0.000000 Al  0.0   0.0  -0.0001017400  -0.0000134350  0.0001457750
atom   16.265212    6.260487   4.426828 Al  0.0   0.0  -0.0002828250  -0.0007620249  -0.0008441599
atom   18.976143    7.825604   8.853656 Al  0.0   0.0  -0.0052065645  0.0010896349  0.0029918197
atom   21.686886    9.390721   13.280484 Al  0.0   0.0  -0.0053653545  0.0011059749  0.0030257097
atom   24.397817    10.955838   17.707312 Al  0.0   0.0  0.0005464250  0.0000626450  0.0006164799
atom   16.265212    9.390721   0.000000 Al  0.0   0.0  -0.0000107850  -0.0002789600  -0.0004698850
atom   18.976143    10.955838   4.426828 Al  0.0   0.0  0.0017611898  -0.0024778148  -0.0006212099
atom   21.686886    12.520955   8.853656 Al  0.0   0.0  -0.0011856249  0.0037838947  0.0003754900
atom   24.397817    14.086072   13.280484 Al  0.0   0.0  0.0007104549  0.0015509699  -0.0015652999
atom   27.108749    15.651208   17.707312 Al  0.0   0.0  0.0002160700  0.0001972550  0.0000651150
atom   18.976143    14.086072   0.000000 Al  0.0   0.0  0.0015092249  -0.0007067249  -0.0025606698
atom   21.686886    15.651208   4.426828 Al  0.0   0.0  0.0050210045  0.0022318798  0.0012420549
atom   27.108749    18.781442   13.280484 Al  0.0   0.0  -0.0011248399  -0.0001076300  -0.0009908299
atom   29.819492    20.346540   17.707312 Al  0.0   0.0  -0.0001191800  -0.0004532850  -0.0002621000
atom   21.686886    18.781442   0.000000 Al  0.0   0.0  0.0010886849  0.0003491850  0.0010465049
atom   27.108749    21.911600   8.853656 Al  0.0   0.0  -0.0017639898  -0.0020905648  -0.0015169799
atom   29.819492    23.476849   13.280484 Al  0.0   0.0  -0.0001312450  -0.0006657349  -0.0004410000
atom   32.530423    25.041909   17.707312 Al  0.0   0.0  0.0004823100  -0.0002340600  0.0004175200
atom   16.265212    0.000000   0.000000 Al  0.0   0.0  -0.0003277700  -0.0002004800  0.0002136300
atom   18.976143    1.565121   4.426828 Al  0.0   0.0  0.0000042050  -0.0002300800  -0.0000846250
atom   21.686886    3.130234   8.853656 Al  0.0   0.0  -0.0014964349  -0.0033048147  -0.0005892499
atom   24.397817    4.695351   13.280484 Al  0.0   0.0  0.0007372199  -0.0022483498  0.0029416597
atom   27.108749    6.260487   17.707312 Al  0.0   0.0  0.0002591100  -0.0000874900  0.0002674050
atom   18.976143    4.695351   0.000000 Al  0.0   0.0  0.0001769350  0.0000614400  0.0000701050
atom   21.686886    6.260487   4.426828 Al  0.0   0.0  -0.0019439598  -0.0007856349  -0.0023184748
atom   27.108749    9.390721   13.280484 Al  0.0   0.0  0.0010521149  0.0008830799  0.0026792648
atom   29.819492    10.955838   17.707312 Al  0.0   0.0  -0.0000457500  -0.0000545250  -0.0002952100
